EQUIPMENT_NUMBER,ORDER_TYPE,DESIR,MRMIN,MRMAX,MRNGU,CJUMP,PYEAR,INDCT,READG,MEASUREMENT_DATE,Previous Order Date,MEASUREMENT_YEAR,MEASUREMENT_MONTH
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,10657440.0,29,-783,2001,10
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,10783440.0,5,-790,2001,11
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,10725120.0,5,-790,2001,11
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,10856520.0,12,-797,2001,11
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,10911600.0,19,-804,2001,11
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,10991160.0,26,-811,2001,11
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,11076480.0,3,-818,2001,12
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,11155320.0,10,-825,2001,12
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,11218320.0,17,-832,2001,12
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,11283840.0,24,-839,2001,12
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,11355120.0,31,-846,2001,12
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,11525760.0,7,-853,2002,1
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,11442240.0,7,-853,2002,1
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,11608920.0,14,-860,2002,1
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,11682720.0,21,-867,2002,1
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,11747880.0,28,-874,2002,1
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,11830320.0,4,-881,2002,2
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,11911680.0,11,-888,2002,2
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,12083400.0,18,-895,2002,2
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,11997360.0,18,-895,2002,2
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,12142080.0,25,-902,2002,2
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,12224880.0,4,-909,2002,3
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,12296160.0,11,-916,2002,3
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,12384720.0,18,-923,2002,3
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,12467160.0,25,-930,2002,3
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,12556800.0,1,-937,2002,4
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,12639240.0,8,-944,2002,4
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,12714480.0,15,-951,2002,4
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,12768840.0,22,-958,2002,4
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,12853080.0,29,-965,2002,4
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,12941640.0,6,-972,2002,5
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,13001760.0,13,-979,2002,5
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,13073400.0,20,-986,2002,5
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,13140000.0,27,-993,2002,5
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,13213080.0,3,-1000,2002,6
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,13281840.0,10,-1007,2002,6
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,13340520.0,17,-1014,2002,6
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,13402800.0,24,-1021,2002,6
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,13483080.0,1,-1028,2002,7
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,13568040.0,8,-1035,2002,7
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,13640400.0,15,-1042,2002,7
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,13716000.0,22,-1049,2002,7
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,13785840.0,29,-1056,2002,7
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,13871520.0,5,-1063,2002,8
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,13954320.0,12,-1070,2002,8
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,14013000.0,19,-1077,2002,8
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,14086800.0,26,-1084,2002,8
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,14173560.0,2,-1091,2002,9
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,14247000.0,9,-1098,2002,9
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,14322240.0,16,-1105,2002,9
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,14380920.0,23,-1112,2002,9
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,14467320.0,30,-1119,2002,9
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,14542920.0,7,-1126,2002,10
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,14621040.0,14,-1133,2002,10
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,14694120.0,21,-1140,2002,10
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,14768640.0,28,-1147,2002,10
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,14851800.0,4,-1154,2002,11
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,14938200.0,11,-1161,2002,11
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,15012360.0,18,-1168,2002,11
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,15082920.0,25,-1175,2002,11
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,15147720.0,2,-1182,2002,12
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,15233040.0,9,-1189,2002,12
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,15315120.0,16,-1196,2002,12
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,15371280.0,23,-1203,2002,12
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,15450840.0,30,-1210,2002,12
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,15536880.0,6,-1217,2003,1
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,15608520.0,13,-1224,2003,1
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,15663240.0,20,-1231,2003,1
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,15720480.0,27,-1238,2003,1
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,15793560.0,3,-1245,2003,2
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,15931080.0,10,-1252,2003,2
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,16000200.0,17,-1259,2003,2
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,16069680.0,24,-1266,2003,2
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,16159680.0,3,-1273,2003,3
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,16215840.0,10,-1280,2003,3
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,16303680.0,17,-1287,2003,3
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,16374240.0,24,-1294,2003,3
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,16443000.0,31,-1301,2003,3
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,16514640.0,7,-1308,2003,4
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,16581600.0,14,-1315,2003,4
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,16646040.0,21,-1322,2003,4
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,16719480.0,28,-1329,2003,4
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,16796520.0,5,-1336,2003,5
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,16853400.0,12,-1343,2003,5
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,16920360.0,19,-1350,2003,5
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,17004600.0,26,-1357,2003,5
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,17069760.0,2,-1364,2003,6
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,17140320.0,9,-1371,2003,6
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,17208000.0,16,-1378,2003,6
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,17282880.0,23,-1385,2003,6
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,17354520.0,30,-1392,2003,6
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,17421480.0,7,-1399,2003,7
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,17502120.0,14,-1406,2003,7
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,17570520.0,21,-1413,2003,7
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,17629920.0,28,-1420,2003,7
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,17687160.0,4,-1427,2003,8
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,17809560.0,11,-1434,2003,8
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,17868240.0,18,-1441,2003,8
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,17932320.0,25,-1448,2003,8
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,18006840.0,1,-1455,2003,9
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,18076680.0,8,-1462,2003,9
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,18160200.0,15,-1469,2003,9
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,18238320.0,22,-1476,2003,9
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,18325440.0,29,-1483,2003,9
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,18397800.0,6,-1490,2003,10
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,18458640.0,13,-1497,2003,10
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,18539640.0,20,-1504,2003,10
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,18600120.0,27,-1511,2003,10
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,18674640.0,3,-1518,2003,11
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,18731520.0,10,-1525,2003,11
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,18816480.0,17,-1532,2003,11
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,18906120.0,24,-1539,2003,11
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,18964440.0,1,-1546,2003,12
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,19040760.0,8,-1553,2003,12
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,19097280.0,15,-1560,2003,12
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,19185120.0,22,-1567,2003,12
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,19245240.0,29,-1574,2003,12
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,19310040.0,5,-1581,2004,1
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,193680000.0,12,-1588,2004,1
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,19455840.0,19,-1595,2004,1
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,19515240.0,26,-1602,2004,1
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,19603080.0,2,-1609,2004,2
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,19668600.0,9,-1616,2004,2
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,19739160.0,16,-1623,2004,2
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,19802160.0,23,-1630,2004,2
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,19873080.0,1,-1637,2004,3
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,19954440.0,8,-1644,2004,3
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,20032920.0,15,-1651,2004,3
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,20121480.0,22,-1658,2004,3
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,20191320.0,29,-1665,2004,3
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,20249640.0,5,-1672,2004,4
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,20337840.0,12,-1679,2004,4
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,20413080.0,19,-1686,2004,4
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,20490480.0,26,-1693,2004,4
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,20549880.0,3,-1700,2004,5
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,20604600.0,10,-1707,2004,5
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,20680560.0,17,-1714,2004,5
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,20742120.0,24,-1721,2004,5
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,20801880.0,31,-1728,2004,5
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,20885400.0,7,-1735,2004,6
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,20941200.0,14,-1742,2004,6
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,21017160.0,21,-1749,2004,6
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,21105720.0,28,-1756,2004,6
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,21167280.0,5,-1763,2004,7
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,21249720.0,12,-1770,2004,7
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,21335040.0,19,-1777,2004,7
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,21389400.0,26,-1784,2004,7
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,21463920.0,2,-1791,2004,8
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,21539520.0,9,-1798,2004,8
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,21602160.0,16,-1805,2004,8
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,21678120.0,23,-1812,2004,8
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,21753000.0,30,-1819,2004,8
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,21828600.0,6,-1826,2004,9
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,21905280.0,13,-1833,2004,9
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,21990960.0,20,-1840,2004,9
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,22069800.0,27,-1847,2004,9
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,22128120.0,4,-1854,2004,10
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,22215960.0,11,-1861,2004,10
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,22299840.0,18,-1868,2004,10
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,22384440.0,25,-1875,2004,10
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,22473000.0,1,-1882,2004,11
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,22549680.0,8,-1889,2004,11
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,22628520.0,15,-1896,2004,11
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,22695480.0,22,-1903,2004,11
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,22781880.0,29,-1910,2004,11
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,22862880.0,6,-1917,2004,12
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,22930200.0,13,-1924,2004,12
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,22998240.0,20,-1931,2004,12
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,23059440.0,27,-1938,2004,12
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,23143680.0,3,-1945,2005,1
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,23217120.0,10,-1952,2005,1
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,23280840.0,17,-1959,2005,1
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,23347800.0,24,-1966,2005,1
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,23422320.0,31,-1973,2005,1
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,23492880.0,7,-1980,2005,2
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,23573880.0,14,-1987,2005,2
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,23632560.0,21,-1994,2005,2
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,23693400.0,28,-2001,2005,2
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,23765040.0,7,-2008,2005,3
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,23834520.0,14,-2015,2005,3
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,23910480.0,21,-2022,2005,3
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,23969160.0,28,-2029,2005,3
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,24047280.0,4,-2036,2005,4
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,24120720.0,11,-2043,2005,4
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,24193800.0,18,-2050,2005,4
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,24257880.0,25,-2057,2005,4
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,24331680.0,2,-2064,2005,5
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,24418440.0,9,-2071,2005,5
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,24498360.0,16,-2078,2005,5
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,24583320.0,16,-2078,2005,5
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,24669720.0,23,-2085,2005,5
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,24756120.0,30,-2092,2005,5
2,1,0.0,0.0,0.0,2,0.0,9000000.0,0,24821280.0,6,-2099,2005,6
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,24908040.0,13,-3,2005,6
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,24972840.0,20,-10,2005,6
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,25030440.0,27,-17,2005,6
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,25092000.0,4,-24,2005,7
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,25184880.0,11,-1,2005,7
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,25243920.0,18,-8,2005,7
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,25313400.0,25,-15,2005,7
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,25374240.0,1,-22,2005,8
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,25458120.0,8,-29,2005,8
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,25520040.0,15,-6,2005,8
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,25580880.0,22,-13,2005,8
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,25662240.0,29,-20,2005,8
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,25741440.0,5,-27,2005,9
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,25800840.0,12,-34,2005,9
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,25878240.0,19,-41,2005,9
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,25951680.0,26,-48,2005,9
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,26017200.0,3,-55,2005,10
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,26110440.0,10,-62,2005,10
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,26193600.0,17,-69,2005,10
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,26258040.0,24,-76,2005,10
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,26330760.0,31,-83,2005,10
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,26416080.0,7,-90,2005,11
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,26478720.0,14,-97,2005,11
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,26558640.0,21,-104,2005,11
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,26646120.0,28,-111,2005,11
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,26733600.0,5,-118,2005,12
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,26812080.0,12,-125,2005,12
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,26899560.0,19,-132,2005,12
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,26960040.0,26,-139,2005,12
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,27033120.0,2,-146,2006,1
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,27117000.0,9,-153,2006,1
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,27203400.0,16,-160,2006,1
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,27264240.0,23,-167,2006,1
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,27356760.0,30,-174,2006,1
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,27435600.0,6,-181,2006,2
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,27513000.0,13,-188,2006,2
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,27580320.0,20,-195,2006,2
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,27672480.0,27,-202,2006,2
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,27741960.0,6,-209,2006,3
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,27820440.0,13,-216,2006,3
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,27884520.0,20,-223,2006,3
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,27959040.0,27,-230,2006,3
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,28018080.0,3,-237,2006,4
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,28091520.0,10,-244,2006,4
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,28166760.0,17,-251,2006,4
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,28231920.0,24,-258,2006,4
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,28317960.0,1,-265,2006,5
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,28397520.0,8,-272,2006,5
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,28465560.0,15,-279,2006,5
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,28549080.0,22,-286,2006,5
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,28716120.0,5,-300,2006,6
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,28780920.0,12,-307,2006,6
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,28870200.0,19,-314,2006,6
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,28931040.0,26,-321,2006,6
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,28636920.0,29,-324,2006,6
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,29009520.0,10,-335,2006,7
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,29256120.0,7,-363,2006,8
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,29528280.0,4,-391,2006,9
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,29784600.0,2,-419,2006,10
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,30049920.0,30,-447,2006,10
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,30325680.0,27,-475,2006,11
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,30684240.0,24,-502,2006,12
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,30986640.0,22,-531,2007,1
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,31354200.0,19,-559,2007,2
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,31645800.0,19,-587,2007,3
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,31965480.0,16,-615,2007,4
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,32101560.0,1,-630,2007,5
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,32266800.0,1,-661,2007,6
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,32554080.0,1,-691,2007,7
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,32876640.0,1,-722,2007,8
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,33113880.0,1,-753,2007,9
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,33487200.0,1,-783,2007,10
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,33837840.0,1,-814,2007,11
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,34179120.0,1,-844,2007,12
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,34456680.0,1,-875,2008,1
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,34693200.0,1,-906,2008,2
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,34979400.0,1,-935,2008,3
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,35226720.0,1,-966,2008,4
2,2,0.0,0.0,0.0,2,0.0,9000000.0,0,35526960.0,1,-996,2008,5
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,23.129,15,-479,1999,11
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,271440.0,15,-479,1999,11
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,46.132,22,-486,1999,11
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,546480.0,22,-486,1999,11
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,69.066,29,-493,1999,11
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,808200.0,29,-493,1999,11
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,92.0949999999999,6,-500,1999,12
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,1029240.0,6,-500,1999,12
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,114.963,13,-507,1999,12
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,1313640.0,13,-507,1999,12
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,138.105999999999,20,-514,1999,12
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,1601280.0,20,-514,1999,12
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,161.423,27,-521,1999,12
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,1824120.0,27,-521,1999,12
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,184.455,3,-528,2000,1
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,2063880.0,3,-528,2000,1
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,207.345,10,-535,2000,1
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,2348640.0,10,-535,2000,1
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,2588400.0,17,-542,2000,1
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,230.15,20,-545,2000,1
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,253.202,24,-549,2000,1
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,2870280.0,24,-549,2000,1
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,276.04,31,-556,2000,1
5,1,0.0,0.0,0.0,2,3600000000.0,13140000.0,0,3110760.0,31,-556,2000,1
5,1,0.0,0.0,0.0,3,100000.0,1200.0,0,299.285,7,-563,2000,2
